"temperature","humidity","wind_speed","pressure","precipitation","hour","month","dayofweek","pm25_lag_1","pm25_lag_3","pm25_lag_6","pm25_lag_24","pm25_lag_168","pm25_roll_mean_24","pm25_roll_max_24","pm25_roll_min_24","pm25_roll_mean_168","pm25_volatility_24","pm25_diff_1","pm25_diff_24","precipitation_log","is_rain","hour_sin","hour_cos","month_sin","month_cos","dow_sin","dow_cos","temp_humidity","temp_diff_1","humidity_diff_1"
"-0.11764705882352905","-0.058823529411764705","1.0980392156862746","-0.5862068965517444","4.0","17","7","2","25.5","27.8","22.4","23.0","16.2","27.7625","38.4","13.0","28.780049261083747","7.771901032062487","-3.3000000000000007","6.800000000000001","3.2239010857415447","1","-0.9659258262890683","-0.25881904510252063","-0.4999999999999997","-0.8660254037844388","0.9749279121818236","-0.22252093395631434","2262.0","-0.5","4.0"
"-0.26470588235294085","0.23529411764705882","0.09803921568627452","-0.27586206896554294","3.4999999999999996","18","7","2","24.2","28.8","15.5","33.6","28.8","27.8125","38.4","13.0","28.827668308702787","7.743738704943163","-1.3000000000000007","1.1999999999999993","2.9103977631226807","1","-1.0","-1.8369701987210297e-16","-0.4999999999999997","-0.8660254037844388","0.9749279121818236","-0.22252093395631434","2346.0","-0.8999999999999986","0.0"
"-0.29411764705882365","0.35294117647058826","-0.7450980392156863","-0.13793103448275187","2.9999999999999996","19","7","2","30.4","25.5","17.0","38.4","24.1","27.679166666666664","38.4","13.0","28.837192118226604","7.666923829965496","6.199999999999999","-3.200000000000003","2.5778829311823857","1","-0.9659258262890684","0.2588190451025203","-0.4999999999999997","-0.8660254037844388","0.9749279121818236","-0.22252093395631434","2387.6","-0.5","5.0"
"0.0","0.0","0.15686274509803919","-0.06896551724139553","1.4999999999999998","20","7","2","41.9","24.2","27.8","38.1","39.2","27.825","41.9","13.0","28.94314449917898","7.909171890912476","11.5","3.5","1.439019439505962","1","-0.8660254037844386","0.5000000000000001","-0.4999999999999997","-0.8660254037844388","0.9749279121818236","-0.22252093395631434","2323.2","-0.10000000000000142","2.0"
"-0.2352941176470581","0.23529411764705882","-0.607843137254902","0.034482758620697766","1.0","21","7","2","43.9","30.4","28.8","34.6","39.8","28.066666666666663","43.9","13.0","28.971120689655177","8.314976883895119","2.0","5.799999999999997","1.0","1","-0.7071067811865477","0.7071067811865474","-0.4999999999999997","-0.8660254037844388","0.9749279121818236","-0.22252093395631434","2355.2000000000003","1.0","-6.0"
"-0.2352941176470581","0.35294117647058826","0.5882352941176471","0.1034482758620541","0.0","22","7","2","21.0","41.9","25.5","34.9","29.9","27.5","43.9","13.0","28.859215927750412","8.313791579946098","-22.9","-13.600000000000001","0.0","0","-0.5000000000000004","0.8660254037844384","-0.4999999999999997","-0.8660254037844388","0.9749279121818236","-0.22252093395631434","2406.4","-0.7999999999999972","4.0"
"-0.35294117647058815","0.4117647058823529","0.6470588235294119","0.17241379310344962","0.0","23","7","2","16.2","43.9","24.2","35.4","25.4","26.72083333333333","43.9","13.0","28.777668308702793","8.465016457348943","-4.800000000000001","-18.7","0.0","0","-0.25881904510252157","0.9659258262890681","-0.4999999999999997","-0.8660254037844388","0.9749279121818236","-0.22252093395631434","2394.0","0.0","2.0"
"-0.3823529411764699","0.4117647058823529","0.843137254901961","0.06896551724135633","0.0","0","7","3","19.1","21.0","30.4","33.9","38.5","26.041666666666668","43.9","13.0","28.74016830870279","8.391969073318625","2.900000000000002","-16.299999999999997","0.0","0","0.0","1.0","-0.4999999999999997","-0.8660254037844388","0.43388373911755823","-0.900968867902419","2384.5","-0.40000000000000213","1.0"
"-0.4117647058823527","0.47058823529411764","0.7254901960784312","0.0","0.0","1","7","3","21.8","16.2","41.9","29.8","31.3","25.537499999999998","43.9","13.0","28.640763546798027","8.261793283595857","2.6999999999999993","-12.099999999999998","0.0","0","0.25881904510252074","0.9659258262890683","-0.4999999999999997","-0.8660254037844388","0.43388373911755823","-0.900968867902419","2400.0","-0.09999999999999787","0.0"
"-0.4117647058823527","0.47058823529411764","0.19607843137254904","-0.2068965517241474","0.0","2","7","3","24.8","19.1","43.9","37.2","26.1","25.32916666666667","43.9","13.0","28.602073070607553","8.21252909023591","3.0","-5.0","0.0","0","0.49999999999999994","0.8660254037844387","-0.4999999999999997","-0.8660254037844388","0.43388373911755823","-0.900968867902419","2400.0","-0.10000000000000142","1.0"
"-0.4705882352941172","0.47058823529411764","0.19607843137254904","-0.379310344827597","0.0","3","7","3","18.4","21.8","21.0","31.8","30.2","24.545833333333334","43.9","13.0","28.55623973727422","7.922503950177606","-6.400000000000002","-18.800000000000004","0.0","0","0.7071067811865476","0.7071067811865476","-0.4999999999999997","-0.8660254037844388","0.43388373911755823","-0.900968867902419","2380.8","0.0","0.0"
"-0.5294117647058817","0.5294117647058824","0.21568627450980388","-0.379310344827597","0.0","4","7","3","19.3","24.8","16.2","22.9","26.8","24.025000000000002","43.9","13.0","28.49135878489327","7.8352741968057815","0.9000000000000021","-12.5","0.0","0","0.8660254037844386","0.5000000000000001","-0.4999999999999997","-0.8660254037844388","0.43388373911755823","-0.900968867902419","2386.2000000000003","-0.1999999999999993","0.0"
"-0.5588235294117645","0.5882352941176471","0.13725490196078435","-0.34482758620689924","0.0","5","7","3","18.4","18.4","19.1","13.0","25.6","23.837499999999995","43.9","13.0","28.44135878489327","7.91678527752489","-0.9000000000000021","-4.5","0.0","0","0.9659258262890683","0.25881904510252074","-0.4999999999999997","-0.8660254037844388","0.43388373911755823","-0.900968867902419","2401.0","-0.1999999999999993","1.0"
"-0.5294117647058817","0.5294117647058824","0.15686274509803919","-0.2068965517241474","0.0","6","7","3","30.5","19.3","21.8","14.7","25.8","24.566666666666663","43.9","14.7","28.470525451559936","7.677503368349281","12.100000000000001","17.5","0.0","0","1.0","6.123233995736766e-17","-0.4999999999999997","-0.8660254037844388","0.43388373911755823","-0.900968867902419","2386.2000000000003","-0.10000000000000142","1.0"
"-0.3235294117647054","0.35294117647058826","0.7254901960784312","0.034482758620697766","0.0","7","7","3","36.6","18.4","24.8","18.7","26.0","25.479166666666668","43.9","15.5","28.534811165845646","7.7548850896466055","6.100000000000001","21.900000000000002","0.0","0","0.9659258262890683","-0.25881904510252063","-0.4999999999999997","-0.8660254037844388","0.43388373911755823","-0.900968867902419","2378.2000000000003","0.10000000000000142","-1.0"
"0.14705882352941183","-0.058823529411764705","0.4509803921568629","0.13793103448275187","1.0","8","7","3","34.4","30.5","18.4","28.7","26.2","26.13333333333333","43.9","15.5","28.58481116584565","7.82007820858627","-2.200000000000003","15.7","1.0","1","0.8660254037844387","-0.4999999999999998","-0.4999999999999997","-0.8660254037844388","0.43388373911755823","-0.900968867902419","2340.2999999999997","0.6999999999999993","-3.0"
